onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.023560400000001	5.0	Instruct	instruct		5.0					8				0.0						
11.023560400000001	2.0	VisualSearchEasy	visualSearch	2.0	1.6	1.0679	1.0	4.0		8		1.0	0.0	1.0	1.0	66.0	12.0	0.0	0.0230334	-0.03575011
13.001417	2.0	VisualSearchEasy	visualSearch	1.0	1.6	0.52654	1.0	4.0		8		1.0	0.0	2.0	1.0	66.0	14.0	2.0	2.00089	1.9635610000000001
15.001197	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.44628999999999996	1.0	4.0		8		1.0	0.0	3.0	1.0	66.0	16.0	4.0	4.0006699999999995	3.962925
17.002067	2.0	VisualSearchEasy	visualSearch	2.0	1.6	0.55953	1.0	4.0		8		1.0	0.0	4.0	1.0	66.0	18.0	6.0	6.00154	5.962979
19.000977	2.0	VisualSearchEasy	visualSearch	1.0	1.6	0.5726399999999999	1.0	4.0		8		1.0	0.0	5.0	1.0	66.0	20.0	8.0	8.00045	7.963822
21.002226999999998	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.7165100000000001	1.0	8.0		8		1.0	0.0	6.0	1.0	66.0	22.0	10.0	10.0017	9.965031
23.001627	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.5420699999999999	1.0	8.0		8		1.0	0.0	7.0	1.0	66.0	24.0	12.0	12.0011	11.9654
25.000927	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.52996	1.0	8.0		8		1.0	0.0	8.0	1.0	66.0	26.0	14.0	14.0004	13.964820000000001
27.000827	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.53441	1.0	8.0		8		0.0	1.0	9.0	1.0	66.0	28.0	16.0	16.0003	15.962879999999998
29.000627	2.0	VisualSearchMed	visualSearch	1.0	1.6	0.54677	1.0	8.0		8		1.0	0.0	10.0	1.0	66.0	30.0	18.0	18.0001	17.96317
31.001527000000003	2.0	VisualSearchHard	visualSearch	2.0	1.6	1.344	1.0	12.0		8		1.0	0.0	11.0	1.0	66.0	32.0	20.0	20.000999999999998	19.96346
33.001127000000004	2.0	VisualSearchHard	visualSearch	1.0	1.6	0.75459	1.0	12.0		8		1.0	0.0	12.0	1.0	66.0	34.0	22.0	22.0006	21.9636
35.000627	2.0	VisualSearchHard	visualSearch	2.0	1.6	1.0384	1.0	12.0		8		1.0	0.0	13.0	1.0	66.0	36.0	24.0	24.0001	23.96269
37.000927	2.0	VisualSearchHard	visualSearch	2.0	1.6	0.8579700000000001	1.0	12.0		8		1.0	0.0	14.0	1.0	66.0	38.0	26.0	26.0004	25.96368
39.000827	2.0	VisualSearchHard	visualSearch	2.0	1.6	1.0898	1.0	12.0		8		1.0	0.0	15.0	1.0	66.0	40.0	28.0	28.0003	27.96288
42.440752574	5.0	Instruct	instruct		5.0					8				0.0						
47.440752573999994	2.0	IntervalTiming	intervalTiming	2.0	1.6	1.0444	2.0			8		1.0	0.0	1.0	1.0	66.0	46.0	0.0	0.000232574	-0.007109877
49.44072	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.48136	2.0			8		1.0	0.0	2.0	1.0	66.0	48.0	2.0	2.0002	1.993051
51.44174	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.50976	2.0			8		1.0	0.0	3.0	1.0	66.0	50.0	4.0	4.00122	3.992339
53.44194	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.55366	2.0			8		1.0	0.0	4.0	1.0	66.0	52.0	6.0	6.0014199999999995	5.992533
55.44214	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.52081	2.0			8		1.0	0.0	5.0	1.0	66.0	54.0	8.0	8.001619999999999	7.991673
57.44112	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.45192	2.0			8		1.0	0.0	6.0	1.0	66.0	56.0	10.0	10.0006	9.993034
59.44072	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.51281	2.0			8		1.0	0.0	7.0	1.0	66.0	58.0	12.0	12.0002	11.99208
61.44112	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.38925	2.0			8		1.0	0.0	8.0	1.0	66.0	60.0	14.0	14.0006	13.99285
63.44201999999999	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.65515	2.0			8		1.0	0.0	9.0	1.0	66.0	62.0	16.0	16.0015	15.9919
65.44072	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.64588	2.0			8		1.0	0.0	10.0	1.0	66.0	64.0	18.0	18.0002	17.99139
67.44142	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.5602199999999999	2.0			8		1.0	0.0	11.0	1.0	66.0	66.0	20.0	20.0009	19.992420000000006
69.44211999999999	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.6007100000000001	2.0			8		1.0	0.0	12.0	1.0	66.0	68.0	22.0	22.0016	21.99139
71.44082	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.61649	2.0			8		1.0	0.0	13.0	1.0	66.0	70.0	24.0	24.0003	23.992060000000002
73.44192	2.0	IntervalTiming	intervalTiming	1.0	1.6	0.57762	2.0			8		1.0	0.0	14.0	1.0	66.0	72.0	26.0	26.0014	25.99067
75.44091999999998	2.0	IntervalTiming	intervalTiming	2.0	1.6	0.57088	2.0			8		1.0	0.0	15.0	1.0	66.0	74.0	28.0	28.0004	27.99107
76.43833721700001	5.0	Instruct	instruct		5.0					8				0.0						
81.43833721700001	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				1.0		66.0	80.0	0.0	5.7217e-05	-0.003275783
83.44068	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				2.0		66.0	82.0	2.0	2.0024	1.996961
85.43874000000002	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				3.0		66.0	84.0	4.0	4.0004599999999995	3.997498
87.43862	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				4.0		66.0	86.0	6.0	6.0003400000000005	5.997218
89.44084000000002	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				5.0		66.0	88.0	8.0	8.00256	7.996825999999999
91.44048000000001	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				6.0		66.0	90.0	10.0	10.0022	9.995641
93.44118	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				7.0		66.0	92.0	12.0	12.0029	11.9972
95.44078	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				8.0		66.0	94.0	14.0	14.0025	13.996120000000001
97.44048000000001	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				9.0		66.0	96.0	16.0	16.0022	15.996429999999998
99.44108	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				10.0		66.0	98.0	18.0	18.0028	17.99645
101.44098000000001	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				11.0		66.0	100.0	20.0	20.0027	19.996589999999998
103.44088	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				12.0		66.0	102.0	22.0	22.0026	21.99663
105.43858	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				13.0		66.0	104.0	24.0	24.0003	23.997529999999998
107.43838000000001	2.0	Objects	checkerBoard	2.0	1.6		3.0			8				14.0		66.0	106.0	26.0	26.0001	25.9974
109.43838000000001	2.0	Objects	checkerBoard	1.0	1.6		3.0			8				15.0		66.0	108.0	28.0	28.0001	27.99735
111.4838058	5.0	Instruct	instruct		5.0					8				0.0						
116.4838058	2.0	UnpleasantScenes	affective	1.0	1.6	0.6137199999999999	4.0			8		1.0	0.0	1.0	1.0	66.0	115.0	0.0	0.0313058	-0.007215345
118.45352	2.0	UnpleasantScenes	affective	1.0	1.6	0.54618	4.0			8		1.0	0.0	2.0	1.0	66.0	117.0	2.0	2.00102	1.99301
120.45419	2.0	UnpleasantScenes	affective	1.0	1.6	0.64973	4.0			8		1.0	0.0	3.0	1.0	66.0	119.0	4.0	4.00169	3.991537
122.45326	2.0	UnpleasantScenes	affective	1.0	1.6	0.5503899999999999	4.0			8		1.0	0.0	4.0	1.0	66.0	121.0	6.0	6.00076	5.993046
124.45306	2.0	UnpleasantScenes	affective	1.0	1.6	0.57806	4.0			8		1.0	0.0	5.0	1.0	66.0	123.0	8.0	8.00056	7.9929830000000015
126.4542	2.0	PleasantScenes	affective	2.0	1.6	0.5602	4.0			8		1.0	0.0	6.0	1.0	66.0	125.0	10.0	10.0017	9.991808
128.4539	2.0	PleasantScenes	affective	2.0	1.6	0.49488000000000004	4.0			8		1.0	0.0	7.0	1.0	66.0	127.0	12.0	12.0014	11.99319
130.453	2.0	PleasantScenes	affective	2.0	1.6	0.54118	4.0			8		1.0	0.0	8.0	1.0	66.0	129.0	14.0	14.0005	13.992779999999998
132.4531	2.0	PleasantScenes	affective	2.0	1.6	0.55515	4.0			8		1.0	0.0	9.0	1.0	66.0	131.0	16.0	16.0006	15.99211
134.4537	2.0	PleasantScenes	affective	2.0	1.6	0.61157	4.0			8		1.0	0.0	10.0	1.0	66.0	133.0	18.0	18.0012	17.99178
136.4535	2.0	UnpleasantScenes	affective	1.0	1.6	0.59915	4.0			8		1.0	0.0	11.0	1.0	66.0	135.0	20.0	20.000999999999998	19.9922
138.4539	2.0	UnpleasantScenes	affective	1.0	1.6	0.50402	4.0			8		1.0	0.0	12.0	1.0	66.0	137.0	22.0	22.0014	21.99296
140.4536	2.0	PleasantScenes	affective	2.0	1.6	0.62252	4.0			8		1.0	0.0	13.0	1.0	66.0	139.0	24.0	24.0011	23.99167000000001
142.4535	2.0	UnpleasantScenes	affective	1.0	1.6	0.50731	4.0			8		1.0	0.0	14.0	1.0	66.0	141.0	26.0	26.000999999999998	25.992639999999998
144.4529	2.0	PleasantScenes	affective	2.0	1.6	0.58119	4.0			8		1.0	0.0	15.0	1.0	66.0	143.0	28.0	28.0004	27.99278
146.59839309999995	5.0	Instruct	instruct		5.0					8				0.0						
151.59839309999995	2.0	Object2Back	nBackPic		1.6	0.0	5.0		0.0	8		0.0		1.0	0.0	66.0	150.0	0.0	0.0479931	-0.006953043000000001
153.55284	2.0	Object2Back	nBackPic		1.6	0.0	5.0		0.0	8		0.0		2.0	0.0	66.0	152.0	2.0	2.00244	1.99422
155.55137	2.0	Object2Back	nBackPic		1.6	0.0	5.0		0.0	8		0.0		3.0	0.0	66.0	154.0	4.0	4.00097	3.992113
157.55131	2.0	Object2Back	nBackPic		1.6	0.5615	5.0		1.0	8		1.0		4.0	1.0	66.0	156.0	6.0	6.00091	5.991606
159.55097	2.0	Object2Back	nBackPic		1.6	0.0	5.0		0.0	8		0.0		5.0	0.0	66.0	158.0	8.0	8.00057	7.992108999999999
161.5516	2.0	Object2Back	nBackPic		1.6	0.37554	5.0		1.0	8		1.0		6.0	1.0	66.0	160.0	10.0	10.0012	9.993605
163.5508	2.0	Object2Back	nBackPic		1.6	0.33710999999999997	5.0		1.0	8		1.0		7.0	1.0	66.0	162.0	12.0	12.0004	11.99235
165.5512	2.0	Object2Back	nBackPic		1.6	0.0	5.0		0.0	8		0.0		8.0	0.0	66.0	164.0	14.0	14.0008	13.99289
