onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.0242048	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	7	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.024204800000001	2.0	VisualSearchHard	visualSearch2	1.0	1.6	0.6473	1.0	12.0	n/a	7	3.0	1.0	0.0	1.0	1.0	57.0	12.0	0.0	0.0227958	-0.2317297
13.001619	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.0	1.0	12.0	n/a	7	3.0	0.0	0.0	2.0	0.0	57.0	14.0	2.0	2.00021	1.767416
15.001739	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.62244	1.0	12.0	n/a	7	3.0	1.0	0.0	3.0	1.0	57.0	16.0	4.0	4.00033	3.768778
17.002419	2.0	VisualSearchHard	visualSearch2	1.0	1.6	0.6320100000000001	1.0	12.0	n/a	7	3.0	1.0	0.0	4.0	1.0	57.0	18.0	6.0	6.00101	5.768514
19.001739	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.43329	1.0	12.0	n/a	7	3.0	1.0	0.0	5.0	1.0	57.0	20.0	8.0	8.00033	7.76756
21.001909	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.44904	1.0	8.0	n/a	7	2.0	1.0	0.0	6.0	1.0	57.0	22.0	10.0	10.0005	9.768014
23.001709	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.50237	1.0	8.0	n/a	7	2.0	1.0	0.0	7.0	1.0	57.0	24.0	12.0	12.0003	11.76864
25.001509	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.68134	1.0	8.0	n/a	7	2.0	1.0	0.0	8.0	1.0	57.0	26.0	14.0	14.0001	13.76842
27.001809	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.38993	1.0	8.0	n/a	7	2.0	1.0	0.0	9.0	1.0	57.0	28.0	16.0	16.0004	15.76735
29.002309000000004	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.39018	1.0	8.0	n/a	7	2.0	1.0	0.0	10.0	1.0	57.0	30.0	18.0	18.0009	17.76763
31.001709	2.0	VisualSearchEasy	visualSearch2	2.0	1.6	0.63894	1.0	4.0	n/a	7	1.0	1.0	0.0	11.0	1.0	57.0	32.0	20.0	20.0003	19.76836
33.002209	2.0	VisualSearchEasy	visualSearch2	2.0	1.6	0.75052	1.0	4.0	n/a	7	1.0	1.0	0.0	12.0	1.0	57.0	34.0	22.0	22.0008	21.76756
35.001609	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.52445	1.0	4.0	n/a	7	1.0	1.0	0.0	13.0	1.0	57.0	36.0	24.0	24.0002	23.76636
37.002109000000004	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.75048	1.0	4.0	n/a	7	1.0	1.0	0.0	14.0	1.0	57.0	38.0	26.0	26.0007	25.76742
39.002309	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.47338	1.0	4.0	n/a	7	1.0	1.0	0.0	15.0	1.0	57.0	40.0	28.0	28.0009	27.76733
41.26105020000001	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	7	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.26105020000001	5.0	Prediction	prediction	1.0	4.8	0.27808	2.0	n/a	n/a	7	1.0	1.0	0.0	1.0	1.0	57.0	47.0	0.0	0.0325202	-0.009681589
51.22939	5.0	PredictViol	prediction	2.0	4.8	0.09872	2.0	n/a	n/a	7	2.0	0.0	0.0	2.0	1.0	57.0	52.0	5.0	5.0008599999999985	4.990652
56.22983000000001	5.0	Prediction	prediction	1.0	4.8	0.28102	2.0	n/a	n/a	7	1.0	1.0	0.0	3.0	1.0	57.0	57.0	10.0	10.0013	9.990499
61.230030000000006	5.0	PredictScram	prediction	2.0	4.8	0.22631	2.0	n/a	n/a	7	3.0	1.0	0.0	4.0	1.0	57.0	62.0	15.0	15.0015	14.99024
66.23043	5.0	PredictViol	prediction	2.0	4.8	0.24984	2.0	n/a	n/a	7	2.0	1.0	0.0	5.0	1.0	57.0	67.0	20.0	20.0019	19.9903
71.22923	5.0	PredictScram	prediction	2.0	4.8	0.2737	2.0	n/a	n/a	7	3.0	1.0	0.0	6.0	1.0	57.0	72.0	25.0	25.0007	24.98924
76.26845	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	7	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.26845	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	3.0	n/a	0.0	7	2.0	0.0	n/a	1.0	0.0	57.0	82.0	0.0	0.19212	-0.02224732
83.07697999999998	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	3.0	n/a	0.0	7	2.0	0.0	n/a	2.0	0.0	57.0	84.0	2.0	2.00065	1.978265
85.07666	2.0	Object2Back	nBackPic2	n/a	1.6	0.6592399999999999	3.0	n/a	1.0	7	1.0	1.0	n/a	3.0	1.0	57.0	86.0	4.0	4.00033	3.978394
87.07849	2.0	Object2Back	nBackPic2	n/a	1.6	0.59045	3.0	n/a	1.0	7	1.0	1.0	n/a	4.0	1.0	57.0	88.0	6.0	6.00216	5.977698
89.07819	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	3.0	n/a	0.0	7	2.0	0.0	n/a	5.0	0.0	57.0	90.0	8.0	8.00186	7.978478
91.07753000000001	2.0	Object2Back	nBackPic2	n/a	1.6	0.6978	3.0	n/a	1.0	7	1.0	1.0	n/a	6.0	1.0	57.0	92.0	10.0	10.0012	9.97725
93.07673	2.0	Object2Back	nBackPic2	n/a	1.6	0.37623	3.0	n/a	1.0	7	1.0	1.0	n/a	7.0	1.0	57.0	94.0	12.0	12.0004	11.97699
95.07763	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	3.0	n/a	0.0	7	2.0	0.0	n/a	8.0	0.0	57.0	96.0	14.0	14.0013	13.976820000000002
97.07813	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	3.0	n/a	0.0	7	2.0	0.0	n/a	9.0	0.0	57.0	98.0	16.0	16.0018	15.9765
99.07703000000001	2.0	Object2Back	nBackPic2	n/a	1.6	0.0	3.0	n/a	0.0	7	2.0	0.0	n/a	10.0	0.0	57.0	100.0	18.0	18.0007	17.976670000000006
